,raintomorrow,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
896,0.0,,,,,,,,,,,,,,,,,
898,0.0,,,,,,,,,,,,,,,,,
899,0.0,,,,,,,,,,,,,,,,,
903,1.0,,,,,,,,,,,,,,,,,
905,0.0,,,,,,,,,,,,,,,,,
906,0.0,,,,,,,,,,,,,,,,,
907,0.0,,,,,,,,,,,,,,,,,
912,0.0,,,,,,,,,,,,,,,,,
913,0.0,,,,,,,,,,,,,,,,,
914,1.0,,,,,,,,,,,,,,,,,
917,1.0,,,,,,,,,,,,,,,,,
921,1.0,,,,,,,,,,,,,,,,,
924,1.0,,,,,,,,,,,,,,,,,
928,1.0,,,,,,,,,,,,,,,,,
931,0.0,,,,,,,,,,,,,,,,,
932,0.0,,,,,,,,,,,,,,,,,
933,0.0,,,,,,,,,,,,,,,,,
939,0.0,,,,,,,,,,,,,,,,,
940,0.0,,,,,,,,,,,,,,,,,
941,0.0,,,,,,,,,,,,,,,,,
942,0.0,,,,,,,,,,,,,,,,,
946,0.0,,,,,,,,,,,,,,,,,
947,1.0,,,,,,,,,,,,,,,,,
951,1.0,,,,,,,,,,,,,,,,,
954,0.0,,,,,,,,,,,,,,,,,
957,0.0,,,,,,,,,,,,,,,,,
961,0.0,,,,,,,,,,,,,,,,,
962,0.0,,,,,,,,,,,,,,,,,
965,0.0,,,,,,,,,,,,,,,,,
966,0.0,,,,,,,,,,,,,,,,,
967,0.0,,,,,,,,,,,,,,,,,
968,0.0,,,,,,,,,,,,,,,,,
969,0.0,,,,,,,,,,,,,,,,,
971,0.0,,,,,,,,,,,,,,,,,
973,0.0,,,,,,,,,,,,,,,,,
974,0.0,,,,,,,,,,,,,,,,,
975,0.0,,,,,,,,,,,,,,,,,
976,0.0,,,,,,,,,,,,,,,,,
977,1.0,,,,,,,,,,,,,,,,,
981,0.0,,,,,,,,,,,,,,,,,
982,0.0,,,,,,,,,,,,,,,,,
988,0.0,,,,,,,,,,,,,,,,,
989,0.0,,,,,,,,,,,,,,,,,
990,0.0,,,,,,,,,,,,,,,,,
991,0.0,,,,,,,,,,,,,,,,,
992,0.0,,,,,,,,,,,,,,,,,
993,1.0,,,,,,,,,,,,,,,,,
995,0.0,,,,,,,,,,,,,,,,,
996,0.0,,,,,,,,,,,,,,,,,
997,0.0,,,,,,,,,,,,,,,,,
998,0.0,,,,,,,,,,,,,,,,,
999,0.0,,,,,,,,,,,,,,,,,
1000,0.0,,,,,,,,,,,,,,,,,
1006,0.0,,,,,,,,,,,,,,,,,
1007,0.0,,,,,,,,,,,,,,,,,
1008,0.0,,,,,,,,,,,,,,,,,
1009,1.0,,,,,,,,,,,,,,,,,
1011,0.0,,,,,,,,,,,,,,,,,
1012,1.0,,,,,,,,,,,,,,,,,
1015,0.0,,,,,,,,,,,,,,,,,
1016,0.0,,,,,,,,,,,,,,,,,
1017,0.0,,,,,,,,,,,,,,,,,
1018,0.0,,,,,,,,,,,,,,,,,
1019,0.0,,,,,,,,,,,,,,,,,
1020,0.0,,,,,,,,,,,,,,,,,
1021,0.0,,,,,,,,,,,,,,,,,
1022,0.0,,,,,,,,,,,,,,,,,
1023,0.0,,,,,,,,,,,,,,,,,
1024,0.0,,,,,,,,,,,,,,,,,
1025,0.0,,,,,,,,,,,,,,,,,
1026,0.0,,,,,,,,,,,,,,,,,
1027,1.0,,,,,,,,,,,,,,,,,
1029,0.0,,,,,,,,,,,,,,,,,
1030,0.0,,,,,,,,,,,,,,,,,
1031,1.0,,,,,,,,,,,,,,,,,
1032,0.0,,,,,,,,,,,,,,,,,
1033,0.0,,,,,,,,,,,,,,,,,
1034,0.0,,,,,,,,,,,,,,,,,
1035,0.0,,,,,,,,,,,,,,,,,
1036,0.0,,,,,,,,,,,,,,,,,
1037,0.0,,,,,,,,,,,,,,,,,
1038,0.0,,,,,,,,,,,,,,,,,
1039,0.0,,,,,,,,,,,,,,,,,
1040,1.0,,,,,,,,,,,,,,,,,
1042,0.0,,,,,,,,,,,,,,,,,
1045,0.0,,,,,,,,,,,,,,,,,
1046,0.0,,,,,,,,,,,,,,,,,
1047,0.0,,,,,,,,,,,,,,,,,
1048,0.0,,,,,,,,,,,,,,,,,
1049,0.0,,,,,,,,,,,,,,,,,
1050,0.0,,,,,,,,,,,,,,,,,
1051,0.0,,,,,,,,,,,,,,,,,
1052,0.0,,,,,,,,,,,,,,,,,
1053,0.0,,,,,,,,,,,,,,,,,
1054,0.0,,,,,,,,,,,,,,,,,
1055,1.0,,,,,,,,,,,,,,,,,
1057,0.0,,,,,,,,,,,,,,,,,
1062,0.0,,,,,,,,,,,,,,,,,
1063,1.0,,,,,,,,,,,,,,,,,
1066,0.0,,,,,,,,,,,,,,,,,
1067,0.0,,,,,,,,,,,,,,,,,
1068,0.0,,,,,,,,,,,,,,,,,
1069,0.0,,,,,,,,,,,,,,,,,
1070,0.0,,,,,,,,,,,,,,,,,
1071,0.0,,,,,,,,,,,,,,,,,
1072,0.0,,,,,,,,,,,,,,,,,
1073,0.0,,,,,,,,,,,,,,,,,
1074,1.0,,,,,,,,,,,,,,,,,
1076,0.0,,,,,,,,,,,,,,,,,
1077,0.0,,,,,,,,,,,,,,,,,
1078,0.0,,,,,,,,,,,,,,,,,
1079,0.0,,,,,,,,,,,,,,,,,
1080,0.0,,,,,,,,,,,,,,,,,
1081,0.0,,,,,,,,,,,,,,,,,
1082,1.0,,,,,,,,,,,,,,,,,
1084,0.0,,,,,,,,,,,,,,,,,
1085,0.0,,,,,,,,,,,,,,,,,
1086,0.0,,,,,,,,,,,,,,,,,
1087,0.0,,,,,,,,,,,,,,,,,
1088,1.0,,,,,,,,,,,,,,,,,
1091,0.0,,,,,,,,,,,,,,,,,
1092,0.0,,,,,,,,,,,,,,,,,
1093,0.0,,,,,,,,,,,,,,,,,
1094,0.0,,,,,,,,,,,,,,,,,
1095,0.0,,,,,,,,,,,,,,,,,
1096,0.0,,,,,,,,,,,,,,,,,
1097,0.0,,,,,,,,,,,,,,,,,
1098,0.0,,,,,,,,,,,,,,,,,
1099,0.0,,,,,,,,,,,,,,,,,
1100,0.0,,,,,,,,,,,,,,,,,
1101,0.0,,,,,,,,,,,,,,,,,
1102,1.0,,,,,,,,,,,,,,,,,
1105,0.0,,,,,,,,,,,,,,,,,
1106,1.0,,,,,,,,,,,,,,,,,
1107,0.0,,,,,,,,,,,,,,,,,
1108,0.0,,,,,,,,,,,,,,,,,
1109,0.0,,,,,,,,,,,,,,,,,
1110,0.0,,,,,,,,,,,,,,,,,
1111,0.0,,,,,,,,,,,,,,,,,
1112,0.0,,,,,,,,,,,,,,,,,
1113,0.0,,,,,,,,,,,,,,,,,
1114,0.0,,,,,,,,,,,,,,,,,
1115,0.0,,,,,,,,,,,,,,,,,
1116,0.0,,,,,,,,,,,,,,,,,
1117,0.0,,,,,,,,,,,,,,,,,
1118,0.0,,,,,,,,,,,,,,,,,
1119,0.0,,,,,,,,,,,,,,,,,
1120,0.0,,,,,,,,,,,,,,,,,
1121,0.0,,,,,,,,,,,,,,,,,
1122,0.0,,,,,,,,,,,,,,,,,
1123,0.0,,,,,,,,,,,,,,,,,
1124,1.0,,,,,,,,,,,,,,,,,
1127,0.0,,,,,,,,,,,,,,,,,
1128,0.0,,,,,,,,,,,,,,,,,
1129,0.0,,,,,,,,,,,,,,,,,
1130,0.0,,,,,,,,,,,,,,,,,
1132,0.0,,,,,,,,,,,,,,,,,
1133,0.0,,,,,,,,,,,,,,,,,
1134,0.0,,,,,,,,,,,,,,,,,
1135,1.0,,,,,,,,,,,,,,,,,
1137,1.0,,,,,,,,,,,,,,,,,
1139,0.0,,,,,,,,,,,,,,,,,
1140,0.0,,,,,,,,,,,,,,,,,
1141,0.0,,,,,,,,,,,,,,,,,
1142,0.0,,,,,,,,,,,,,,,,,
1143,0.0,,,,,,,,,,,,,,,,,
1144,0.0,,,,,,,,,,,,,,,,,
1145,0.0,,,,,,,,,,,,,,,,,
1146,1.0,,,,,,,,,,,,,,,,,
1147,0.0,,,,,,,,,,,,,,,,,
1148,0.0,,,,,,,,,,,,,,,,,
1152,1.0,,,,,,,,,,,,,,,,,
1155,1.0,,,,,,,,,,,,,,,,,
1158,1.0,,,,,,,,,,,,,,,,,
1162,0.0,,,,,,,,,,,,,,,,,
1163,0.0,,,,,,,,,,,,,,,,,
1166,0.0,,,,,,,,,,,,,,,,,
1167,0.0,,,,,,,,,,,,,,,,,
1168,0.0,,,,,,,,,,,,,,,,,
1173,0.0,,,,,,,,,,,,,,,,,
1174,0.0,,,,,,,,,,,,,,,,,
1175,0.0,,,,,,,,,,,,,,,,,
1176,0.0,,,,,,,,,,,,,,,,,
1177,0.0,,,,,,,,,,,,,,,,,
1178,0.0,,,,,,,,,,,,,,,,,
1179,0.0,,,,,,,,,,,,,,,,,
1180,0.0,,,,,,,,,,,,,,,,,
1181,0.0,,,,,,,,,,,,,,,,,
1182,0.0,,,,,,,,,,,,,,,,,
1183,1.0,,,,,,,,,,,,,,,,,
1184,0.0,,,,,,,,,,,,,,,,,
1185,0.0,,,,,,,,,,,,,,,,,
1189,0.0,,,,,,,,,,,,,,,,,
1190,0.0,,,,,,,,,,,,,,,,,
1191,0.0,,,,,,,,,,,,,,,,,
1192,0.0,,,,,,,,,,,,,,,,,
1193,0.0,,,,,,,,,,,,,,,,,
1195,0.0,,,,,,,,,,,,,,,,,
1196,0.0,,,,,,,,,,,,,,,,,
1197,0.0,,,,,,,,,,,,,,,,,
1198,0.0,,,,,,,,,,,,,,,,,
1201,0.0,,,,,,,,,,,,,,,,,
1202,0.0,,,,,,,,,,,,,,,,,
1204,0.0,,,,,,,,,,,,,,,,,
1205,1.0,,,,,,,,,,,,,,,,,
1207,1.0,,,,,,,,,,,,,,,,,
1208,1.0,,,,,,,,,,,,,,,,,
1210,0.0,,,,,,,,,,,,,,,,,
1211,0.0,,,,,,,,,,,,,,,,,
1212,0.0,,,,,,,,,,,,,,,,,
1213,0.0,,,,,,,,,,,,,,,,,
1215,0.0,,,,,,,,,,,,,,,,,
1216,0.0,,,,,,,,,,,,,,,,,
1218,1.0,,,,,,,,,,,,,,,,,
1219,0.0,,,,,,,,,,,,,,,,,
1220,0.0,,,,,,,,,,,,,,,,,
1222,0.0,,,,,,,,,,,,,,,,,
1223,0.0,,,,,,,,,,,,,,,,,
1225,0.0,,,,,,,,,,,,,,,,,
1228,0.0,,,,,,,,,,,,,,,,,
1229,0.0,,,,,,,,,,,,,,,,,
1230,0.0,,,,,,,,,,,,,,,,,
1231,0.0,,,,,,,,,,,,,,,,,
1234,0.0,,,,,,,,,,,,,,,,,
1239,0.0,,,,,,,,,,,,,,,,,
1240,1.0,,,,,,,,,,,,,,,,,
1243,0.0,,,,,,,,,,,,,,,,,
1244,0.0,,,,,,,,,,,,,,,,,
1247,0.0,,,,,,,,,,,,,,,,,
1248,0.0,,,,,,,,,,,,,,,,,
1251,1.0,,,,,,,,,,,,,,,,,
1255,0.0,,,,,,,,,,,,,,,,,
1256,0.0,,,,,,,,,,,,,,,,,
1260,0.0,,,,,,,,,,,,,,,,,
1261,0.0,,,,,,,,,,,,,,,,,
1262,0.0,,,,,,,,,,,,,,,,,
1263,0.0,,,,,,,,,,,,,,,,,
1264,0.0,,,,,,,,,,,,,,,,,
1268,1.0,,,,,,,,,,,,,,,,,
1270,0.0,,,,,,,,,,,,,,,,,
1271,1.0,,,,,,,,,,,,,,,,,
1272,0.0,,,,,,,,,,,,,,,,,
1280,0.0,,,,,,,,,,,,,,,,,
1281,0.0,,,,,,,,,,,,,,,,,
1295,0.0,,,,,,,,,,,,,,,,,
1298,0.0,,,,,,,,,,,,,,,,,
1307,0.0,,,,,,,,,,,,,,,,,
1313,1.0,,,,,,,,,,,,,,,,,
1314,0.0,,,,,,,,,,,,,,,,,
1320,0.0,,,,,,,,,,,,,,,,,
1321,0.0,,,,,,,,,,,,,,,,,
1323,0.0,,,,,,,,,,,,,,,,,
1327,0.0,,,,,,,,,,,,,,,,,
1328,0.0,,,,,,,,,,,,,,,,,
1329,0.0,,,,,,,,,,,,,,,,,
1330,0.0,,,,,,,,,,,,,,,,,
1331,1.0,,,,,,,,,,,,,,,,,
1333,0.0,,,,,,,,,,,,,,,,,
1334,0.0,,,,,,,,,,,,,,,,,
1335,0.0,,,,,,,,,,,,,,,,,
1336,0.0,,,,,,,,,,,,,,,,,
1337,0.0,,,,,,,,,,,,,,,,,
1338,0.0,,,,,,,,,,,,,,,,,
1339,0.0,,,,,,,,,,,,,,,,,
1340,0.0,,,,,,,,,,,,,,,,,
1341,0.0,,,,,,,,,,,,,,,,,
1343,0.0,,,,,,,,,,,,,,,,,
1345,1.0,,,,,,,,,,,,,,,,,
1348,0.0,,,,,,,,,,,,,,,,,
1349,0.0,,,,,,,,,,,,,,,,,
1350,0.0,,,,,,,,,,,,,,,,,
1351,1.0,,,,,,,,,,,,,,,,,
1352,0.0,,,,,,,,,,,,,,,,,
1353,0.0,,,,,,,,,,,,,,,,,
1354,0.0,,,,,,,,,,,,,,,,,
1355,0.0,,,,,,,,,,,,,,,,,
1356,0.0,,,,,,,,,,,,,,,,,
1357,1.0,,,,,,,,,,,,,,,,,
1359,0.0,,,,,,,,,,,,,,,,,
1360,0.0,,,,,,,,,,,,,,,,,
1361,0.0,,,,,,,,,,,,,,,,,
1362,0.0,,,,,,,,,,,,,,,,,
1363,0.0,,,,,,,,,,,,,,,,,
1365,0.0,,,,,,,,,,,,,,,,,
1366,0.0,,,,,,,,,,,,,,,,,
1367,1.0,,,,,,,,,,,,,,,,,
1369,0.0,,,,,,,,,,,,,,,,,
1370,0.0,,,,,,,,,,,,,,,,,
1371,0.0,,,,,,,,,,,,,,,,,
1372,0.0,,,,,,,,,,,,,,,,,
1377,0.0,,,,,,,,,,,,,,,,,
1379,0.0,,,,,,,,,,,,,,,,,
1380,1.0,,,,,,,,,,,,,,,,,
1382,0.0,,,,,,,,,,,,,,,,,
1383,0.0,,,,,,,,,,,,,,,,,
1384,0.0,,,,,,,,,,,,,,,,,
1385,1.0,,,,,,,,,,,,,,,,,
1387,0.0,,,,,,,,,,,,,,,,,
1388,0.0,,,,,,,,,,,,,,,,,
1390,0.0,,,,,,,,,,,,,,,,,
1391,0.0,,,,,,,,,,,,,,,,,
1392,0.0,,,,,,,,,,,,,,,,,
1393,0.0,,,,,,,,,,,,,,,,,
1394,0.0,,,,,,,,,,,,,,,,,
1395,0.0,,,,,,,,,,,,,,,,,
1396,0.0,,,,,,,,,,,,,,,,,
1397,0.0,,,,,,,,,,,,,,,,,
1398,0.0,,,,,,,,,,,,,,,,,
1399,0.0,,,,,,,,,,,,,,,,,
1400,0.0,,,,,,,,,,,,,,,,,
1401,0.0,,,,,,,,,,,,,,,,,
1402,0.0,,,,,,,,,,,,,,,,,
1403,0.0,,,,,,,,,,,,,,,,,
1404,0.0,,,,,,,,,,,,,,,,,
1406,1.0,,,,,,,,,,,,,,,,,
1409,0.0,,,,,,,,,,,,,,,,,
1410,0.0,,,,,,,,,,,,,,,,,
1411,0.0,,,,,,,,,,,,,,,,,
1412,0.0,,,,,,,,,,,,,,,,,
1413,0.0,,,,,,,,,,,,,,,,,
1414,0.0,,,,,,,,,,,,,,,,,
1415,0.0,,,,,,,,,,,,,,,,,
1416,0.0,,,,,,,,,,,,,,,,,
1417,0.0,,,,,,,,,,,,,,,,,
1418,0.0,,,,,,,,,,,,,,,,,
1419,0.0,,,,,,,,,,,,,,,,,
1420,0.0,,,,,,,,,,,,,,,,,
1421,0.0,,,,,,,,,,,,,,,,,
1422,0.0,,,,,,,,,,,,,,,,,
1423,0.0,,,,,,,,,,,,,,,,,
1424,0.0,,,,,,,,,,,,,,,,,
1425,0.0,,,,,,,,,,,,,,,,,
1426,0.0,,,,,,,,,,,,,,,,,
1427,0.0,,,,,,,,,,,,,,,,,
1428,0.0,,,,,,,,,,,,,,,,,
1429,0.0,,,,,,,,,,,,,,,,,
1430,0.0,,,,,,,,,,,,,,,,,
1431,0.0,,,,,,,,,,,,,,,,,
1433,0.0,,,,,,,,,,,,,,,,,
1434,0.0,,,,,,,,,,,,,,,,,
1437,0.0,,,,,,,,,,,,,,,,,
1440,0.0,,,,,,,,,,,,,,,,,
1441,0.0,,,,,,,,,,,,,,,,,
1442,0.0,,,,,,,,,,,,,,,,,
1443,1.0,,,,,,,,,,,,,,,,,
1445,0.0,,,,,,,,,,,,,,,,,
1446,0.0,,,,,,,,,,,,,,,,,
1447,0.0,,,,,,,,,,,,,,,,,
1448,0.0,,,,,,,,,,,,,,,,,
1450,0.0,,,,,,,,,,,,,,,,,
1451,0.0,,,,,,,,,,,,,,,,,
1452,0.0,,,,,,,,,,,,,,,,,
1454,0.0,,,,,,,,,,,,,,,,,
1455,0.0,,,,,,,,,,,,,,,,,
1456,0.0,,,,,,,,,,,,,,,,,
1457,0.0,,,,,,,,,,,,,,,,,
1458,0.0,,,,,,,,,,,,,,,,,
1459,0.0,,,,,,,,,,,,,,,,,
1460,0.0,,,,,,,,,,,,,,,,,
1461,0.0,,,,,,,,,,,,,,,,,
1462,0.0,,,,,,,,,,,,,,,,,
1463,0.0,,,,,,,,,,,,,,,,,
1464,0.0,,,,,,,,,,,,,,,,,
1465,0.0,,,,,,,,,,,,,,,,,
1466,0.0,,,,,,,,,,,,,,,,,
1467,0.0,,,,,,,,,,,,,,,,,
1468,0.0,,,,,,,,,,,,,,,,,
1469,0.0,,,,,,,,,,,,,,,,,
1470,0.0,,,,,,,,,,,,,,,,,
1471,0.0,,,,,,,,,,,,,,,,,
1472,0.0,,,,,,,,,,,,,,,,,
1473,0.0,,,,,,,,,,,,,,,,,
1474,0.0,,,,,,,,,,,,,,,,,
1475,0.0,,,,,,,,,,,,,,,,,
1476,0.0,,,,,,,,,,,,,,,,,
1477,0.0,,,,,,,,,,,,,,,,,
1478,0.0,,,,,,,,,,,,,,,,,
1479,0.0,,,,,,,,,,,,,,,,,
1481,1.0,,,,,,,,,,,,,,,,,
1484,0.0,,,,,,,,,,,,,,,,,
1485,0.0,,,,,,,,,,,,,,,,,
1488,1.0,,,,,,,,,,,,,,,,,
1491,0.0,,,,,,,,,,,,,,,,,
1492,0.0,,,,,,,,,,,,,,,,,
1493,0.0,,,,,,,,,,,,,,,,,
1494,0.0,,,,,,,,,,,,,,,,,
1495,0.0,,,,,,,,,,,,,,,,,
1496,0.0,,,,,,,,,,,,,,,,,
1498,0.0,,,,,,,,,,,,,,,,,
1499,0.0,,,,,,,,,,,,,,,,,
1500,0.0,,,,,,,,,,,,,,,,,
1501,0.0,,,,,,,,,,,,,,,,,
1502,0.0,,,,,,,,,,,,,,,,,
1503,0.0,,,,,,,,,,,,,,,,,
1504,0.0,,,,,,,,,,,,,,,,,
1505,0.0,,,,,,,,,,,,,,,,,
1506,0.0,,,,,,,,,,,,,,,,,
1507,0.0,,,,,,,,,,,,,,,,,
1508,0.0,,,,,,,,,,,,,,,,,
1509,0.0,,,,,,,,,,,,,,,,,
1510,0.0,,,,,,,,,,,,,,,,,
1511,0.0,,,,,,,,,,,,,,,,,
1512,0.0,,,,,,,,,,,,,,,,,
1513,1.0,,,,,,,,,,,,,,,,,
1515,0.0,,,,,,,,,,,,,,,,,
1516,0.0,,,,,,,,,,,,,,,,,
1517,0.0,,,,,,,,,,,,,,,,,
1519,0.0,,,,,,,,,,,,,,,,,
1520,0.0,,,,,,,,,,,,,,,,,
1523,0.0,,,,,,,,,,,,,,,,,
1524,0.0,,,,,,,,,,,,,,,,,
1525,0.0,,,,,,,,,,,,,,,,,
1526,0.0,,,,,,,,,,,,,,,,,
1527,0.0,,,,,,,,,,,,,,,,,
1528,0.0,,,,,,,,,,,,,,,,,
1538,1.0,,,,,,,,,,,,,,,,,
1539,0.0,,,,,,,,,,,,,,,,,
1540,0.0,,,,,,,,,,,,,,,,,
1541,1.0,,,,,,,,,,,,,,,,,
1542,0.0,,,,,,,,,,,,,,,,,
1543,0.0,,,,,,,,,,,,,,,,,
1545,0.0,,,,,,,,,,,,,,,,,
1546,0.0,,,,,,,,,,,,,,,,,
1549,0.0,,,,,,,,,,,,,,,,,
1552,1.0,,,,,,,,,,,,,,,,,
1557,0.0,,,,,,,,,,,,,,,,,
1559,1.0,,,,,,,,,,,,,,,,,
1560,0.0,,,,,,,,,,,,,,,,,
1561,0.0,,,,,,,,,,,,,,,,,
1564,1.0,,,,,,,,,,,,,,,,,
1568,0.0,,,,,,,,,,,,,,,,,
1571,0.0,,,,,,,,,,,,,,,,,
1573,0.0,,,,,,,,,,,,,,,,,
1575,0.0,,,,,,,,,,,,,,,,,
1576,0.0,,,,,,,,,,,,,,,,,
1578,0.0,,,,,,,,,,,,,,,,,
1580,0.0,,,,,,,,,,,,,,,,,
1585,0.0,,,,,,,,,,,,,,,,,
1587,0.0,,,,,,,,,,,,,,,,,
1588,1.0,,,,,,,,,,,,,,,,,
1589,1.0,,,,,,,,,,,,,,,,,
1595,0.0,,,,,,,,,,,,,,,,,
1600,0.0,,,,,,,,,,,,,,,,,
1601,1.0,,,,,,,,,,,,,,,,,
1605,0.0,,,,,,,,,,,,,,,,,
1606,0.0,,,,,,,,,,,,,,,,,
1607,0.0,,,,,,,,,,,,,,,,,
1608,0.0,,,,,,,,,,,,,,,,,
1609,0.0,,,,,,,,,,,,,,,,,
1615,0.0,,,,,,,,,,,,,,,,,
1617,0.0,,,,,,,,,,,,,,,,,
1618,1.0,,,,,,,,,,,,,,,,,
1619,1.0,,,,,,,,,,,,,,,,,
1621,1.0,,,,,,,,,,,,,,,,,
1623,1.0,,,,,,,,,,,,,,,,,
1625,1.0,,,,,,,,,,,,,,,,,
1627,0.0,,,,,,,,,,,,,,,,,
1628,1.0,,,,,,,,,,,,,,,,,
1630,1.0,,,,,,,,,,,,,,,,,
1632,1.0,,,,,,,,,,,,,,,,,
1635,1.0,,,,,,,,,,,,,,,,,
1639,0.0,,,,,,,,,,,,,,,,,
1640,0.0,,,,,,,,,,,,,,,,,
1641,0.0,,,,,,,,,,,,,,,,,
1642,1.0,,,,,,,,,,,,,,,,,
1645,0.0,,,,,,,,,,,,,,,,,
1646,0.0,,,,,,,,,,,,,,,,,
1648,0.0,,,,,,,,,,,,,,,,,
1649,0.0,,,,,,,,,,,,,,,,,
1650,0.0,,,,,,,,,,,,,,,,,
1651,0.0,,,,,,,,,,,,,,,,,
1653,0.0,,,,,,,,,,,,,,,,,
1654,0.0,,,,,,,,,,,,,,,,,
1655,0.0,,,,,,,,,,,,,,,,,
1656,0.0,,,,,,,,,,,,,,,,,
1658,0.0,,,,,,,,,,,,,,,,,
1659,0.0,,,,,,,,,,,,,,,,,
1660,1.0,,,,,,,,,,,,,,,,,
1663,1.0,,,,,,,,,,,,,,,,,
1664,1.0,,,,,,,,,,,,,,,,,
1665,0.0,,,,,,,,,,,,,,,,,
1666,0.0,,,,,,,,,,,,,,,,,
1667,0.0,,,,,,,,,,,,,,,,,
1668,0.0,,,,,,,,,,,,,,,,,
1669,0.0,,,,,,,,,,,,,,,,,
1670,0.0,,,,,,,,,,,,,,,,,
1671,1.0,,,,,,,,,,,,,,,,,
1673,0.0,,,,,,,,,,,,,,,,,
1674,0.0,,,,,,,,,,,,,,,,,
1675,1.0,,,,,,,,,,,,,,,,,
1676,1.0,,,,,,,,,,,,,,,,,
1678,0.0,,,,,,,,,,,,,,,,,
1679,0.0,,,,,,,,,,,,,,,,,
1680,0.0,,,,,,,,,,,,,,,,,
1682,0.0,,,,,,,,,,,,,,,,,
1683,0.0,,,,,,,,,,,,,,,,,
1684,0.0,,,,,,,,,,,,,,,,,
1687,0.0,,,,,,,,,,,,,,,,,
1690,0.0,,,,,,,,,,,,,,,,,
1691,0.0,,,,,,,,,,,,,,,,,
1693,0.0,,,,,,,,,,,,,,,,,
1694,0.0,,,,,,,,,,,,,,,,,
1695,0.0,,,,,,,,,,,,,,,,,
1696,1.0,,,,,,,,,,,,,,,,,
1699,0.0,,,,,,,,,,,,,,,,,
1700,0.0,,,,,,,,,,,,,,,,,
1701,0.0,,,,,,,,,,,,,,,,,
1702,0.0,,,,,,,,,,,,,,,,,
1703,0.0,,,,,,,,,,,,,,,,,
1704,0.0,,,,,,,,,,,,,,,,,
1705,0.0,,,,,,,,,,,,,,,,,
1706,0.0,,,,,,,,,,,,,,,,,
1707,0.0,,,,,,,,,,,,,,,,,
1708,0.0,,,,,,,,,,,,,,,,,
1709,0.0,,,,,,,,,,,,,,,,,
1710,0.0,,,,,,,,,,,,,,,,,
1711,0.0,,,,,,,,,,,,,,,,,
1712,0.0,,,,,,,,,,,,,,,,,
1713,0.0,,,,,,,,,,,,,,,,,
1714,0.0,,,,,,,,,,,,,,,,,
1715,0.0,,,,,,,,,,,,,,,,,
1716,1.0,,,,,,,,,,,,,,,,,
1719,0.0,,,,,,,,,,,,,,,,,
1720,0.0,,,,,,,,,,,,,,,,,
1721,0.0,,,,,,,,,,,,,,,,,
1722,0.0,,,,,,,,,,,,,,,,,
1723,0.0,,,,,,,,,,,,,,,,,
1724,0.0,,,,,,,,,,,,,,,,,
1725,0.0,,,,,,,,,,,,,,,,,
1726,0.0,,,,,,,,,,,,,,,,,
1727,0.0,,,,,,,,,,,,,,,,,
1728,0.0,,,,,,,,,,,,,,,,,
1729,0.0,,,,,,,,,,,,,,,,,
1730,0.0,,,,,,,,,,,,,,,,,
1731,0.0,,,,,,,,,,,,,,,,,
1732,0.0,,,,,,,,,,,,,,,,,
1733,0.0,,,,,,,,,,,,,,,,,
1735,0.0,,,,,,,,,,,,,,,,,
1736,0.0,,,,,,,,,,,,,,,,,
1737,0.0,,,,,,,,,,,,,,,,,
1738,0.0,,,,,,,,,,,,,,,,,
1739,0.0,,,,,,,,,,,,,,,,,
1740,1.0,,,,,,,,,,,,,,,,,
1743,0.0,,,,,,,,,,,,,,,,,
1744,0.0,,,,,,,,,,,,,,,,,
1745,0.0,,,,,,,,,,,,,,,,,
1746,0.0,,,,,,,,,,,,,,,,,
1747,0.0,,,,,,,,,,,,,,,,,
1748,0.0,,,,,,,,,,,,,,,,,
1749,0.0,,,,,,,,,,,,,,,,,
1750,0.0,,,,,,,,,,,,,,,,,
1751,0.0,,,,,,,,,,,,,,,,,
1752,0.0,,,,,,,,,,,,,,,,,
1753,0.0,,,,,,,,,,,,,,,,,
1754,0.0,,,,,,,,,,,,,,,,,
1755,0.0,,,,,,,,,,,,,,,,,
1756,0.0,,,,,,,,,,,,,,,,,
1761,0.0,,,,,,,,,,,,,,,,,
1762,1.0,,,,,,,,,,,,,,,,,
1763,0.0,,,,,,,,,,,,,,,,,
1764,0.0,,,,,,,,,,,,,,,,,
1765,0.0,,,,,,,,,,,,,,,,,
1766,0.0,,,,,,,,,,,,,,,,,
1767,0.0,,,,,,,,,,,,,,,,,
1768,0.0,,,,,,,,,,,,,,,,,
1769,0.0,,,,,,,,,,,,,,,,,
1770,0.0,,,,,,,,,,,,,,,,,
1771,0.0,,,,,,,,,,,,,,,,,
1772,0.0,,,,,,,,,,,,,,,,,
1773,0.0,,,,,,,,,,,,,,,,,
1774,0.0,,,,,,,,,,,,,,,,,
1775,0.0,,,,,,,,,,,,,,,,,
1776,1.0,,,,,,,,,,,,,,,,,
1778,0.0,,,,,,,,,,,,,,,,,
1779,0.0,,,,,,,,,,,,,,,,,
1780,0.0,,,,,,,,,,,,,,,,,
1781,0.0,,,,,,,,,,,,,,,,,
1782,0.0,,,,,,,,,,,,,,,,,
1783,0.0,,,,,,,,,,,,,,,,,
1786,0.0,,,,,,,,,,,,,,,,,
1787,0.0,,,,,,,,,,,,,,,,,
1788,0.0,,,,,,,,,,,,,,,,,
1789,0.0,,,,,,,,,,,,,,,,,
